city_name,,Abidjan,Abidjan,Accra,Accra,Bamako,Bamako,Belo_Horizonte,Belo_Horizonte,Bogota,Bogota,Campinas,Campinas,Cape_Town,Cape_Town,Lagos,Lagos,Luanda,Luanda,Nairobi,Nairobi
label_cat_subdivision_irregular,,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision,Irregular Settlement,Subdivision
m2_final,75%,0.7187912146823696,0.8459639678344302,0.7795400821939356,0.8298942919102377,0.6116203488417294,0.9847233774914186,0.7879321795170955,0.8269245170736987,0.7680328521217589,0.9086752020387495,0.7100762801870522,0.8345169288850978,0.8080184154465844,0.8918141759847271,0.5377208136263025,0.7471953041359397,0.758366526648462,0.8880382957932621,0.7459364017704329,0.8179300215818954
m2_final,max,0.839589290253515,0.9215228055074025,0.8636377640202376,0.9098774464949428,0.8012440777026885,1.0000000000000968,0.8391748794660122,0.9039409357256549,0.9308053356256063,0.9667385063122509,0.8059999940368794,0.9925280308138258,0.8622842800028914,0.9680338778972213,0.7241658563344873,0.8065016445347876,0.8538106532031186,0.9632293786912864,0.8848823861116156,0.891830917258012
m3_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m3_final,mean,0.3526583967681397,0.619015001452764,0.613655595186595,0.7337933352907017,0.19879845906216706,0.7468170069261119,0.292632214009159,0.5222599300217368,0.37329141299590396,0.5710059291801729,0.38777608491346344,0.7036191064391312,0.6127262070595847,0.8007875549066744,0.32087953349485626,0.5284012094381476,0.5639788318480495,0.7776852975633798,0.34033107314560446,0.5836432778409272
m3_final,std,0.27845636600279466,0.33963426085984477,0.27366375100900464,0.3116239086332652,0.2632656163573433,0.314267306640487,0.16365254004261848,0.2687872921044414,0.2639326392009576,0.3601989356900151,0.19896502004969133,0.2323108957359907,0.3465009466517539,0.25272618010180203,0.34786428623935767,0.2588713937675636,0.33584009994036546,0.29603255783958543,0.3049619042816946,0.3168334776771258
m3_final,min,0.000775212148501288,0.0012908706120146845,0.1360549717858718,0.0005302650556954387,3.7455319941734264e-06,0.003955517118179249,0.0020339499275770926,0.08785143411723545,0.0063349849020107474,0.0052344342864058405,0.13373851820740512,0.12607847267426575,0.0010586704779878948,0.007740539095695538,0.0012609898585867081,0.07718454070916644,0.0011160001419995918,0.0005573779564888511,0.005288684914638092,0.1373670754848301
m3_final,25%,0.1045566232301657,0.3219819199282292,0.37522458486478066,0.6027664721186508,0.05374569403823413,0.5419186028298377,0.17761793354278388,0.36977490005888347,0.14934569865851757,0.14432003409516211,0.2035464515090473,0.5757341124214075,0.2636261604686643,0.6365791346733534,0.057532727374499826,0.3950237605558692,0.3420897710241373,0.5311571487580631,0.06422615321383313,0.26701350811065055
m3_final,50%,0.3251407955701228,0.7644449304874251,0.5696938087561583,0.8557447713284101,0.10700184553975499,0.9190537552519596,0.3373789167516599,0.5767387076725431,0.3580644557297359,0.6370363998329497,0.4040483826283051,0.7142506572065611,0.7286228911407677,0.9257450988832325,0.22188845547004343,0.6017248235971066,0.519683811992097,0.9728839693737112,0.26593884689580566,0.6148131690190717
m3_final,75%,0.4986424058631389,0.9299237654458143,0.8241874590088494,0.9685691511883836,0.24248556780981606,0.989379406794803,0.3671464187546785,0.7137057703269806,0.534492910075039,0.8954876025942157,0.5889645095753033,0.9157166633804816,0.9055218716969273,0.9965846964708468,0.47921985084217317,0.708027109111531,0.8669195385803566,0.9989637939252317,0.6442844306972473,0.883340406286824
m3_final,max,0.9926595557854357,0.9999899206437348,0.9932208908864074,0.9992438274045916,0.9999999999999035,1.0000000000000469,0.5180482401700862,0.9999971577639584,0.9973101933104794,0.9999999999989857,0.5904608624084754,0.9999999999950601,1.0000000000005145,1.0000000000012004,1.0,0.841442367648181,1.0000000000001377,1.0000000000008449,0.8489166514805923,0.9858582220791832
m4_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m4_final,mean,0.12749597648348548,0.19015097601316314,0.10500557442464953,0.09230180497115018,0.16625159506298637,0.3454003530519967,0.0893859370456824,0.10427323068258332,0.0949303715598749,0.15894122172698325,0.11724549471236277,0.20509671719678546,0.09116587604508301,0.1951647332441936,0.060444117057316685,0.04921911654974737,0.1399134731028872,0.3129369769557245,0.07497993108447606,0.1398302875949018
m4_final,std,0.1442923708502145,0.18017560419211806,0.1391465706747822,0.1349435673574959,0.14225627330276547,0.21711837804025652,0.08131142296762278,0.07574272099141782,0.09788977322583114,0.16815597974170696,0.14047029275037262,0.20393991288498076,0.06041801302237807,0.14857106578040846,0.049673149053074475,0.06799681430243101,0.13757707836544375,0.2177509232699606,0.10177179693564624,0.11168086784208284
m4_final,min,0.0,0.0,0.0,0.0,0.0,0.0015688721566681227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012434693380906107
m4_final,25%,0.03915376720477998,0.07802289473628324,0.005384086466271224,0.00012168355928183453,0.00015338233403010986,0.16500297218954707,0.047077227385880216,0.053496131429371846,0.005807641680553096,0.04746345246557452,0.03545139001980648,0.08403596016666466,0.06161563159673677,0.10579163390124247,0.034733378794641195,0.000241296912904375,0.04138964343588054,0.15312859151015074,1.687711050752791e-06,0.06608358151317084
m4_final,50%,0.09959347155283291,0.13385639820618744,0.07691167271622953,0.04552254378215026,0.22527472527472525,0.3386617434770286,0.07593252058259273,0.09752630525699771,0.05555555555555555,0.10121832585730056,0.0759248484221597,0.16237981182952865,0.09718467980783697,0.16408149259915136,0.061224489795918366,0.020199518418301924,0.11600571918880437,0.25148258972033943,0.03366112520998643,0.11490702923477272
m4_final,75%,0.1422366453652417,0.23357122179298723,0.1332232878072004,0.11514439570304788,0.22527472527472533,0.48827162986412437,0.10844425644064194,0.139664893551312,0.125,0.23820983706246263,0.13168142620425471,0.2709699563586208,0.13565118304868,0.23128156834646288,0.07172513754509525,0.05280846235346325,0.193984888325992,0.41641910479501876,0.08333333333333333,0.16650670736152717
m4_final,max,0.6632166099477385,0.8550372064015874,0.5584820339742718,0.5526600273746687,0.49999999999999994,0.9008575314358768,0.2713134302579254,0.27801079968666265,0.3321785035437108,0.7622635608613102,0.42291962869618543,0.9999999999950601,0.1946804867434371,0.5003452820090094,0.14991148337252486,0.26644263810589053,0.499388420373473,0.8382187281442336,0.2844683659845874,0.42139182751365245
m5_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m5_final,mean,0.09333392927658044,0.33718583903367366,0.1837691647499946,0.323919638207381,0.06749682459259444,0.5095853439370991,0.09314000719894036,0.31446286818151514,0.09847153827602204,0.33528963839380144,0.07169598041826603,0.39268551968474014,0.25064509093813364,0.5396027249175055,0.06070054553662549,0.15564851942606925,0.32004307597670945,0.5817542090361355,0.1356633901345624,0.3527480744006434
m5_final,std,0.12915838308377073,0.2481176666140547,0.1360513504369949,0.19155246536026804,0.09827231653976061,0.28425818431614186,0.08413702789329211,0.2629556121824216,0.11097978780099277,0.28832495292887766,0.043363361710279366,0.2052403267415966,0.20879715582300995,0.2787124445922743,0.06213211395468096,0.13888804826335222,0.32312824284195263,0.32199552341585713,0.15722524933128354,0.28367329669401964
m5_final,min,0.00027591256209881255,0.00020432900044576672,0.025434286571277793,9.547291427169099e-05,6.600772083314041e-07,0.002127492730476528,0.0011829608163704084,0.017752212164381397,0.0,0.0019165368817312361,0.020223363208818457,0.026630815407628988,0.00034466107624954207,0.007740539095695538,0.00013533852654513666,0.00415578978891489,0.0011160001419995918,0.00014190706135351687,0.0016252835770662621,0.013305949729135253
m5_final,25%,0.01739762857494089,0.09268486144962582,0.04836389970649729,0.20001539763409226,0.01253828538741016,0.3144179570851131,0.03672924989479827,0.09083658641252629,0.020275497090431024,0.038250091289188035,0.023797437011967144,0.2542390678586202,0.0505736792402361,0.30666814238238216,0.007485747511043663,0.05101601125775907,0.09703672887795263,0.2860519649735504,0.014115791505393074,0.0676699822213071
m5_final,50%,0.0530194810434542,0.3842242670440947,0.18415021121118813,0.3637864137513035,0.024861088903343976,0.5777117318390446,0.07495654315268602,0.3074593568523618,0.06732542366097272,0.3221396893666833,0.08751541773653228,0.4220261976304605,0.3104601297203863,0.5386599024807116,0.04893322861504943,0.0958307812261573,0.1827611658838349,0.7256306496837017,0.06638653632697422,0.3569953434391071
m5_final,75%,0.0969152578583893,0.559199196954258,0.2591531706634765,0.4148567337145148,0.08621349452035508,0.7160126294412552,0.13260542187551144,0.43812823699966186,0.13572308043348105,0.5357002457797447,0.09632072871287742,0.5207503443474172,0.34582282601933134,0.732126833608995,0.10351151721924041,0.2229604228676522,0.42151129838893037,0.8627335275821457,0.29011328754471066,0.6345136170223156
m5_final,max,0.6747415518428185,0.7924708034625826,0.5331281980537745,0.7183107774923394,0.3414294930901266,0.9125511421756891,0.28099167421701154,0.8458234485643286,0.6231268403639717,0.8631352863309515,0.12827387698480322,0.790503853321351,0.7934603759582135,1.0000000000012004,0.1586744221786752,0.49527469638052846,0.9997625643469994,0.9876997111302102,0.38780481277654055,0.7881971400878125
m10_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m10_final,mean,0.5890296304593665,0.640471171197791,0.5628352797254306,0.6408841164923845,0.6472463443524117,0.8447768542566715,0.7343822043463926,0.6683116459928267,0.7172126077747425,0.5282461630620117,0.9124947637033717,0.7660776049864017,0.28055948918590606,0.38722899108316294,0.7418987726605277,0.7729975179342197,0.6631650760533077,0.7887867507213956,0.5435045412135613,0.741567928974443
m10_final,std,0.3192668609552928,0.23297096106565482,0.32726918601237526,0.25321309868548014,0.437604463638341,0.3090411685122629,0.3505830275452558,0.3107073937712511,0.3274833085527735,0.3640432450877391,0.0653305482011861,0.18652572276118554,0.3698095875921986,0.3033121479617829,0.3061840148480158,0.21549274515758815,0.3372232728909473,0.19409461761611707,0.3983497660910597,0.26376592109497576
m10_final,min,0.0005615740501660458,0.0013048693511004553,0.0016343256327820607,0.001471895421473609,5.331745576543985e-06,8.229642599622853e-06,0.003028264129812548,0.030651460767817454,0.0,0.0,0.8387730350123254,0.24058157397435137,0.0,0.0,0.0010863887562902333,0.12159625922299569,0.0005439292146977678,0.001371040186459782,0.0038142276535235793,0.02360780565425832
m10_final,25%,0.30882703564816977,0.5178926966644715,0.24711937855067953,0.568905109814752,0.1863715987846499,0.9206072647974775,0.792375305517515,0.3920573505628701,0.6178644462218328,0.16857470269224006,0.8410647768857256,0.6918556840591601,0.013466450899600845,0.03935668773154161,0.7816920003720368,0.714611668320751,0.4945182669769499,0.7090720348676597,0.050058103202977336,0.6543485041761952
m10_final,50%,0.7200624369932649,0.6587661638332011,0.6897756105037317,0.7221620379588455,0.9521402568275675,0.9896513697836358,0.8963917851539807,0.8183606558748051,0.8922634069560412,0.5715450498008077,0.9262954833056418,0.8098565992904451,0.05328998524918102,0.4247898951287282,0.8085182662402806,0.8551563766238562,0.8145743067983034,0.8716893659860074,0.7789093545079397,0.8550387480922138
m10_final,75%,0.8705735293610994,0.8591595026706058,0.8563818967496782,0.8206489987706773,0.970568295521349,0.9995472156633729,0.9312905013465308,0.9419151313085897,0.9279065709609169,0.8985039471512417,0.9641833359387706,0.8997668080560615,0.40939057425868225,0.6392917571344366,0.9195664068456226,0.9261203765166004,0.9108350787580072,0.9124154549229302,0.841008963217692,0.9310223568096774
m10_final,max,0.9230487760380557,0.9230487760380554,0.9055134271166265,0.9281541329498205,0.9993526685405392,1.0000000000000968,0.9472213709154788,0.9746036330652466,0.9880026095036148,0.9837919012069335,0.9876287694606632,0.997166237205653,0.9372260859055283,0.9022591428890989,0.919566406845623,0.9721568997748916,0.9485172180141864,0.9961565184108516,0.9262833244602463,0.9483622290603914
m11_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m11_final,mean,0.7367372707915145,0.7839526572631349,0.7446038016449481,0.7249812225998289,0.6831985388843954,0.9130758419075047,0.788865748295333,0.7942379455715408,0.8564895754807111,0.7436492322149757,0.937425611390919,0.8231567973713451,0.733880159593515,0.6573748874301701,0.8347029527277181,0.8350976374356749,0.8287574469259523,0.894718520297876,0.6750325321316689,0.8988478713116708
m11_final,std,0.3062426662015105,0.21269592277801402,0.237358685129022,0.2674647116351217,0.45442945127002,0.23160941944881056,0.3696104986399576,0.23244148609419557,0.2515505859347296,0.28708934204045206,0.06238510129188646,0.14348535686104738,0.24740554447818672,0.20893504930741422,0.3373667611517791,0.21103471943520857,0.3219045062586516,0.15861515640548274,0.43621869782202555,0.15933757994897077
m11_final,min,0.0006838528714931855,0.0014778290897658204,0.18412061363641882,0.001550680081902856,5.367664138209809e-06,0.003957930794614422,0.003501997702079293,0.2622822452144083,0.0142237900632579,0.006084480636797743,0.8416086406482765,0.43075642336587816,0.0014511292742458437,0.007427317033970848,0.0012117645375467434,0.12310398253939636,0.0009600806210075551,0.0015347941945425116,0.005045415168085394,0.26530116491066313
m11_final,25%,0.658208948999516,0.7297121758542374,0.7198443178023952,0.6760117673649743,0.18637203643355635,0.9804062530390072,0.9046793384819458,0.6492016719445816,0.9014119150672396,0.6943748261247725,0.9041689440381917,0.7842018558693445,0.6970300120989861,0.5365648768501969,0.9291273781928209,0.8166035094585335,0.9214841678249014,0.8586786068869747,0.2240005116896344,0.8906096199899781
m11_final,50%,0.8843420808931948,0.8280164755548037,0.8387460931943123,0.8357292990357073,0.9936888528345832,0.9973535382081404,0.9660460158570607,0.9101496584802318,0.958835083052229,0.8315429543460178,0.9634841620916967,0.8390028866546234,0.7902174065763461,0.7015703466762842,0.9496934536141177,0.9130569783563649,0.9665526173415256,0.9371817826745801,0.9388509118235099,0.9489611099629824
m11_final,75%,0.94660447466061,0.9368761639288508,0.9256037963236106,0.8924826211275179,0.9947519162660394,0.9999389713409534,0.9786115262685012,0.9799979033283175,0.9760146383282782,0.9634557197354792,0.9799038902673296,0.925443640081946,0.9113359971092578,0.7692022555918178,0.9741652226726581,0.9712213973124871,0.9838971650657917,0.9780444648548119,0.9570156698990859,0.9801897819829095
m11_final,max,0.9651958341889892,0.9703631348055608,0.9533932255176396,0.9642497432517738,0.9990674858395318,1.0000000000000968,0.9833640693015921,0.991828574968089,0.9963920732849528,0.9952550444466305,0.9947148089951252,0.9997468513046093,0.9773437645358916,0.9706765132219598,0.9741652226726585,0.9897858534936409,0.9912444913829799,0.9995289521039616,0.9845781245006546,0.9871793898684119
m12_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m12_final,mean,0.39653622839589425,0.4964069708498662,0.4343696053073971,0.5215166359603426,0.25412039109826784,0.1546306590632341,0.4022019715576765,0.45519057697873383,0.39086665251919267,0.39616116005254987,0.5897496705342986,0.5989910572780837,0.2558128983602438,0.42903065093480713,0.4309305103483294,0.6996642147761554,0.25215127066069354,0.48940116675724127,0.23215182992579683,0.36204835228109744
m12_final,std,0.18476259555294608,0.18048875268735284,0.14974049180602073,0.20711429684056584,0.24264538542813385,0.20258187816589054,0.22128452718946034,0.1502619379719262,0.20505131286554534,0.2798410175879962,0.2347906234629014,0.2770596957893278,0.1981247376402393,0.2668655404339819,0.1851046696603552,0.20899420421918738,0.16994960091258393,0.26256013490744745,0.17243719826176962,0.11106058553424548
m12_final,min,0.0,0.0007002136894550172,0.10802324047832836,0.0009380525285543146,0.0,0.0,0.0014726964777449,0.14274619385385434,0.009186907345625927,0.0025755585883775194,0.41272558301469137,0.025029218072246003,0.0016498844594093724,0.002244306265727798,0.0007852789875662767,0.10073986767028371,0.0004314440809458485,0.0003673586128134385,0.001090720864476422,0.12230464499903487
m12_final,25%,0.3122132801763798,0.47352898376371005,0.37714751553232145,0.4730592770653209,0.0005276553169567494,0.029831269817715392,0.39644108970215763,0.36428253824536916,0.2770954264332787,0.22516635914143207,0.42313795222385475,0.4916304228543258,0.14844221819044068,0.23055859063449133,0.4670750296199667,0.6181339269079485,0.190427880041799,0.29668927354729935,0.06017155029614438,0.26666245034677705
m12_final,50%,0.46588914169491447,0.5222558248804493,0.4444081107016585,0.5573286738543435,0.30732091628518593,0.08975208625924219,0.40752747426995806,0.44319157462459235,0.31473118523416976,0.29549589581690994,0.45359300026296073,0.6112825635879023,0.17950631310398163,0.36311288790595053,0.5124454552426574,0.7595337739067894,0.24329473761362835,0.4243441155688955,0.2700990894126208,0.3676840615595022
m12_final,75%,0.5605806492404662,0.5925818305511089,0.5287478140430778,0.6490206257314861,0.30732091628518604,0.20522931407982364,0.46294141577067566,0.5340915929915646,0.5403801829438196,0.5399178141342061,0.732085126889844,0.8120241694211344,0.2756453814354514,0.5752193612663363,0.5156067728783573,0.8146007789835004,0.26234391178204397,0.5952780619127935,0.32282434172857366,0.46052928533798226
m12_final,max,0.6441700083962228,0.7444155743774623,0.7375373558775355,0.8407906311966774,0.901241969991523,0.9964706648107732,0.8117774202378546,0.7909408691218552,0.8075998537093699,0.9999999999999296,0.9487500978363572,0.9954761415564707,0.9483842660155577,0.996138258164945,0.5362193641574585,0.9745055437569942,0.8378681948027764,1.0000000000000004,0.5766238029143111,0.5384679435229255
m6_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m6_final,mean,0.19753105186982794,0.41925368445433303,0.22587054045312152,0.4382313189128671,0.22976035938656442,0.6586130169102448,0.1025288128469554,0.35692170899539044,0.14628013532547504,0.32336607581903676,0.26129762279401103,0.5125201712858336,0.1665201044207146,0.46214430707164955,0.11688328618283533,0.4011931298561096,0.2423022015109287,0.6292840871815555,0.16725180234565987,0.3216363782120458
m6_final,std,0.1676910620232317,0.2385576392412981,0.10500252050348338,0.23407900253046682,0.30421653859384046,0.23271401438130135,0.10895286418556427,0.20553621571785705,0.11705209164405317,0.2476244852066635,0.2031404800512445,0.18487057494323383,0.15624498925375152,0.1891372390556972,0.06887012412267596,0.23339358967577778,0.16105410057182135,0.21476317182714832,0.19227465816172523,0.17779640434809782
m6_final,min,0.00034087059395641254,0.0009596322738236454,0.06759586256470045,0.0002303173797450588,2.6278961069976413e-06,0.002927058278735248,0.0009970145558841248,0.05691229650140825,0.0010018394385757589,0.0017122782514892851,0.01613630673457337,0.10894833701264828,0.0008723197742594905,0.006798832448881271,0.0006134206369214931,0.04905406252225035,0.0007114502105265724,0.0,0.0018122578571743652,0.03113393614787359
m6_final,25%,0.04723002370101656,0.23757481887199103,0.14423797695546606,0.30382973645043043,0.017519022730429035,0.6571203375748722,0.04908482648492587,0.22563668261979927,0.07299400408883738,0.060013743806336964,0.09756223622625723,0.4007895644542995,0.049514780063150625,0.37763780822086224,0.09220631391879838,0.24336665915967073,0.13377099928672967,0.5030786304413648,0.01771230603701171,0.22425522274144036
m6_final,50%,0.15996488344537035,0.4377272832155973,0.20485196983231058,0.4779081240893416,0.13104242543790776,0.7385411539530151,0.06616280547188783,0.34459493446194056,0.11641177138451834,0.35419322536789555,0.24948608823491647,0.5215114717625332,0.10857044673016762,0.503411645898061,0.12778961166764935,0.377415966950899,0.23086691264625897,0.6977928228066379,0.09367751909570601,0.30241622304778004
m6_final,75%,0.31018501117192043,0.5977889460643417,0.29048311557043854,0.6090109227267226,0.20287346451795824,0.7837948274688465,0.09873689136755236,0.5098502835509,0.23685967051560014,0.5420048975069018,0.41664430970881416,0.6336381418737602,0.2069137747974399,0.6037469985244605,0.13304813446455757,0.6026700682999032,0.28800791983566576,0.760460978563011,0.26239185782961816,0.43534188498395326
m6_final,max,0.5106841511017335,0.8639824752764357,0.46421060286929794,0.8248583732329078,0.9954450901604676,0.9882095050885293,0.37646576128381914,0.7464392982218424,0.47544666451273004,0.796722755490044,0.5207068713162198,0.8321000199726738,0.49677671220365965,0.779653622392168,0.24428162773400866,0.7860217994478177,0.5970424746404032,0.9488809559193631,0.5510879101175722,0.6171123489940387
m7_final,count,33.0,43.0,17.0,27.0,15.0,28.0,10.0,18.0,45.0,60.0,8.0,25.0,24.0,33.0,8.0,25.0,20.0,50.0,14.0,20.0
m7_final,mean,0.062140117446507374,0.3404009322083626,0.07893431628381922,0.3353267457777121,0.03587030902390207,0.49070565705813146,0.030001508163519052,0.28927663675618853,0.039865172520795404,0.31491867408270746,0.030603968195062982,0.3955410521639049,0.09698404020641001,0.47853954445016955,0.038893150477279655,0.17704240214597122,0.15746837637701475,0.46125086047282965,0.01835136193361375,0.20748158394202063
m7_final,std,0.12595875163338613,0.2602483258286277,0.09495086772168096,0.25366482599700574,0.08368454957115738,0.3110009001774306,0.06645560681372034,0.2497562372480855,0.12130791858969095,0.3223225113884739,0.05649241248196899,0.2601726252703507,0.12776532715304242,0.2608219957552073,0.05601868873322706,0.2040046635416714,0.21083021931644286,0.3020152956315314,0.04405358266171108,0.22072513229718485
m7_final,min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m7_final,25%,0.0,0.057157244257388176,0.002324137665015734,0.062481091884834694,0.0,0.21466793619392058,0.0,0.03139864399977259,0.0,0.0002824483393328575,0.0,0.2714740192375507,0.0,0.29600087720750917,0.0,0.0005009928950723322,0.0011237181078895709,0.17950206935607635,0.0,0.0008762611596105745
m7_final,50%,0.0017259112113317062,0.3823784616358823,0.03238629213100521,0.36064940668518125,0.0,0.6106101097030883,5.920015622664007e-05,0.2875026494563261,0.0,0.2626666894398206,0.0,0.404450102661661,0.07669968180352911,0.47428626934439083,0.01804683715152496,0.1010954312963113,0.06852438592496839,0.5674323010637629,0.0009240431971852716,0.12892150227537547
